geno,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
g121,2.9910527766810144,0.9256500912718846,0.2621862122425032,-0.29684606047053286,0.5173187356238282,1.9441954827863324,0.16072936489356326,-0.6527027937966658,-0.6335538651587214,-0.12880459338217132,-1.679548619862372,-0.34171591657693595
g122,-0.5383591337276117,-0.631383845031447,-0.840832466772204,0.26887255188974274,-0.2608612353881948,0.4983454515971276,-0.8679908726172197,0.4772798626343288,-0.23899563251377715,-0.22675518655856558,-0.290536206689541,-0.7462143051231948
g123,1.5374974662185301,1.255950234838176,-0.005740151342806206,-0.5881250282163496,-0.2160536147653237,-0.3237877942767765,0.38398276347978344,-0.44378846261160826,0.05213672466085317,0.6098383495932078,1.1987300267065768,-0.0033762160062920585
g124,0.042399605468426665,-1.2415747393225391,0.3378137124159304,1.7878444115272225,0.022560262795566353,0.2899003356739724,0.6672893991601747,-0.15821885524356927,0.9929675246997884,-0.5278535387406503,-0.4605022405055578,-0.7853222158075276
g125,1.3153091231110021,1.0710673741867862,-1.497209780386858,0.09260325137322786,-0.7199926188679591,0.38285499954480773,-0.2394058735342754,-0.8700253147963862,0.25091436624554847,-0.004522387650477355,-0.6420799140602026,0.4937824797058696
g126,2.5142114090519634,2.2771731552267607,1.1435033139097126,-0.7137066801331959,-1.8267812040415725,0.628498052485831,0.20964775941630676,0.19176149312443627,1.2239481775801109,-0.669752580741435,0.5703593064460726,0.22042610298026424
g127,1.3259078218744491,-1.6378530391281179,0.7200555242065966,0.8072606409699292,-2.1974892927004537,-0.04587847068818171,-0.49498806352185404,1.373799263500524,-1.6146872010505853,-0.8233859397326141,-0.2331281754392293,0.15278842079012284
g128,-2.1195955973360534,-0.37774227548439376,-2.6790086043773007,-0.4508284240886345,0.12626724776307569,-0.6396660583740603,2.2273816533983593,0.09054123689360274,-1.0987923046833334,0.5021650613087786,1.0656603720133067,-0.461125464457085
g129,-0.9020591482101593,0.17145991824905893,-0.337594395939271,0.19931728767139972,0.04597936389171017,-0.3250779475622065,0.9733218145517726,-0.7179855331835608,0.20066466069679678,0.11972330490843763,0.004774840527998078,0.6809580199165638
g130,-1.291502022962608,-0.13343404141742962,-0.9884344441959354,-0.538883100722595,0.06436289313493315,0.5573088802807911,1.645187054738145,-0.32749355351455883,0.515698023816043,0.2186615193398822,-0.2809995922762068,0.10899006619070092
g131,-0.2914078596168614,-0.15275062033801404,-1.1958036130936793,1.0644325709574978,1.2004576706100187,-0.7552657698843973,0.544984232554741,0.6663124866197425,0.555449712874678,0.8258956377178377,-0.7055001985290313,-0.19789552796836588
g132,-1.0842090664029547,-1.484400320451382,-0.6256741965359156,-0.4514235807244851,-0.8936415624684351,-0.09901694111088921,-1.71006371542864,0.8140910689228036,-1.4974589730824468,0.8437783548847121,-0.3361481272004925,-0.1421227351933564
g133,1.3650727206142172,0.559148671199049,-1.3782619542216161,1.3693998139019354,-0.8922812529760311,-0.6436533829921407,-0.09594671059776484,0.12938865347097211,1.0983591073926524,-0.16538392488655,-0.7742252850201535,-0.03846147603919449
g134,-1.9059623381392476,-1.243052586883664,-1.7953145582667815,0.018288092707281878,-0.7823392951347433,1.7201825469215533,-0.5235818927829348,0.670501032393124,-0.9900209576606764,0.9495654693702278,1.2127348013766308,0.24342469695551078
g135,0.4226999213124245,-1.9365586341516543,-0.9187676373173475,-0.1841717948044308,-0.42326068921957316,1.957022182390347,-1.7619645256614027,-0.1793593479571732,-0.47449035331588485,0.5885984277848119,1.8209305072226853,-0.5218546563546261
g136,3.3417507629856513,-0.8319568887551833,0.21949718654917433,0.4337465264837453,0.21502998604846874,-0.1929815841778608,-0.2707227654866245,-0.5700784036409087,0.5733114304521891,1.394466963300785,0.26098886401364263,0.26061642249298894
g137,2.597199816440591,-0.5075974550692507,-0.2668476706445033,0.9147757728228544,0.09138798098732205,0.6325901378165271,-0.36107527713524484,-1.0705635695273819,-0.07897706300265178,0.8252472904890663,0.607359843518296,-0.42813439305892975
g138,1.2323409812762438,1.5274675982955317,1.7197325989377807,1.4794589200525947,-1.4902188798381057,0.4646495882155005,1.3046980952494378,1.488708941945231,-0.8259416310495173,-0.04443639336363209,-0.19079549427349418,-0.5359954937351185
g139,0.9872998600634314,0.4930455324632538,0.995498568788786,1.6529087622074923,-1.1330826411119208,0.7920307635604047,0.4374109004704478,0.8657748555970228,-0.9692041944073024,0.054273086922676905,-0.6966182364096096,-0.6163087996603471
g140,-1.1153120642383405,1.939349888419409,0.5854178895828874,-1.3452950796806036,-0.5759576743044503,-0.08616662638056621,-0.9547017852037236,-1.0024710982850737,-0.1251076500014071,0.6318814069185886,1.2759215138891136,-0.38540025194992406
g141,-0.36820624198817853,2.80064976111793,1.1518982442219563,-0.9326884710097111,0.21229345208438513,-0.4408228512492043,-0.37335557848104345,0.264763000139455,0.22491291707773506,1.3672014635329617,-0.23050090659990316,-0.4119376687159221
g142,1.3833591926455613,0.830826139111291,-0.9753214700713442,1.6706902877528262,-0.37623892079563204,1.460420200356762,0.4792448989226063,1.522008694478151,-0.19002858939541062,0.6560675658924106,0.40387587620181475,0.7142828924920599
g143,-2.17206116973707,-0.17489421041778164,1.2383603681105058,-0.5235470042619252,0.0776353027727692,-0.1744517266240187,1.3019379018525443,0.4345000897265814,-2.192058699013791,-0.9603957732492229,-1.5414487544466482,0.8911012535551815
g144,1.8969763761773777,0.1313241067578942,-1.0158723915813515,-0.3730679260011667,0.22482625295386938,-1.1168770752173345,0.1309645345691386,0.04411570450255915,-0.8033587806961296,0.07858339355459423,0.2373470772008694,0.5011949186523929
g145,0.9748478513927192,-1.1521387176266247,0.39239560148892616,0.25928916671167934,0.25336783621816705,-0.25465000190595427,0.7705611798239045,0.038024031785163906,0.6431861564147467,-0.25591781959485754,-0.8618141245853329,-1.086113202813917
g146,-2.052441827346235,1.1170656524667582,0.6485344745934192,-1.5509185622225399,1.1558085245894443,0.8769917126852294,0.13366885539257703,0.2729815016561498,0.40382378482415593,-0.049193024693430024,0.9532623332247976,-0.3055720923032764
g147,-4.1017600256925855,-1.1877745009351774,-0.6343600562723095,-0.8895832953205169,-0.7777703042072279,0.5108674401285965,-0.5891812897263499,0.26190597568524177,-0.3097783476323619,-0.10872111280640767,-0.07791936721421766,0.042872820739305095
g148,1.048741198298123,0.6413015049323636,1.6288220157646152,0.022127437681174145,0.5599775090647678,-1.9333743439957787,0.3120303211448473,0.5610941633269548,-2.27039757043791,0.6374248064239955,-1.1505229191863697,-0.19054482173234075
g149,3.454303905563528,1.743745513087653,0.8980039457542407,0.5205231654918409,1.428509877925285,-0.8252677965861014,0.8811800194801351,1.1131997195590997,-0.7666322634337184,-1.383780035948122,-0.1888002597004168,-0.5969559784831837
g150,-3.7418928223688934,-0.9797320249298415,-1.7759160462551802,-1.3230677771295447,-0.5051030058505721,-0.1310182329705959,0.20295399493227845,0.6618678926376674,-0.33142855410854005,0.2821809994319472,0.32090526437280265,0.018230675218161352
g151,-1.7408753479499501,-1.5123801644135113,0.9790798134553831,0.27887545369336897,-0.7228538116680245,-1.5004606005992391,-0.47180176889715314,0.20971095971986123,1.5686900558223327,-0.6181995563331131,0.8816989703071063,0.027055726346571052
g152,-0.06794282214877895,-0.9319350278730248,1.1638191090982437,-0.022618764581090356,-1.1705034903780978,-1.2512990419659296,-0.41927625782250777,-0.5855014919186182,0.7604751904210848,-0.5169556286019741,0.3965816872514055,0.020250249598221526
g153,-1.5746673555406066,-1.493678012132677,1.2223661713784402,0.1905680267538299,-0.7538558371164306,-1.6798604045205088,-0.5560251036066841,0.1980435280190087,1.5724282955156497,-0.8028904557085674,0.9476810969329001,0.03339097715550182
g154,-0.8630098070040788,-2.1912763930797743,0.6886310570703779,-0.13660265672396882,-0.5344500075300008,-1.2844740029948385,-0.9600380762801162,-1.2280006719788168,1.144018797592948,-1.2583229012843091,1.0335574392910911,0.29316968552002803
g155,-0.4480045975582614,-1.611994107702197,-0.2639373114773842,-0.5467070206448226,0.6652973426392212,-0.5798247937000056,-0.4824713965273173,0.3822075642205912,0.892121620796849,-0.11021106556942756,0.670003815406588,-0.33058306067347665
g156,1.523300669772321,1.4569887760637215,-0.6488104151839184,-1.656618706135722,1.0665974989214413,0.12761207645106354,-0.18513227324291,0.21363310538074232,0.1371166401194155,-0.6739075408905854,-0.2768422019100555,-0.11935995872059985
g157,0.6401827692069793,1.0303483132798543,0.47087936267719993,-0.3207342329388103,-0.866107662419013,0.8576511435053275,-0.7039196714883607,2.1010661914743802,-0.32550386687039895,-0.2600533911166505,0.8280517126363458,0.41945250504315373
g158,-0.44570963015643367,1.6452124534348929,1.206000701068895,-1.1755732461146107,1.0219070676088653,0.7473581146988986,-1.2902923087484797,0.8112198245749103,0.7311610754840315,0.4998362233363166,0.3812812493673321,-0.01608685101259022
g159,-0.9287210971663503,1.6713535798298362,0.23955122685635358,-0.8324159921639399,0.6775083555526195,-0.4550548081036354,-0.5219645961100811,0.2549068823306215,1.246593308812829,-0.2879149842068074,0.37085796476667804,0.002389366077603216
g160,0.6413867824037971,1.059560692496226,0.3887096059517446,-0.5286557775755724,0.4765881189107739,-0.49762605745227406,-0.20663351657975884,1.21753859833178,0.19235198813978555,-0.19387080440885404,1.0946456283490738,0.3584297248753837
g161,1.156506182966189,0.26711145392041324,0.8026184231529757,-0.6127052971464029,1.165414438122837,0.18133128069223445,-1.084779069219301,-1.1907927163279821,0.49402717744591357,1.1933007489017426,-0.014258279634481064,0.4222236713084811
g162,-0.3294176199332367,-1.7162782573919364,-0.3552087168742102,0.8157897624055184,1.3443338856624476,0.4339284371513758,-0.9071468177441504,-1.0499696882233334,0.03159072078143676,-0.25842112238025094,-0.10789447474400618,-0.38312406167880414
g163,0.8461328844995732,-1.029037858821773,-0.2856015378012498,0.5301115313103941,1.7734966770300509,-0.5005174578781746,-0.9588646627532618,0.4629052270491729,-0.45354013717191644,-0.6910689208208658,-0.004178085275144905,-0.06638171912219308
g164,-0.8802483847781319,0.512434954239091,0.706640526601988,2.3821045811883272,-0.3795059990086217,0.4655800715023688,1.8396837352017301,-1.8516745480600838,0.5275911780552901,1.562065525116164,0.37674759929660717,-0.20105124234711003
g165,-1.1626580491466942,-3.159804012776252,1.8098751607110943,-0.8087326640713324,-0.1875795601272291,-0.18654415360456578,-2.2450091132083014,-1.2717940285738374,-1.5002174213955648,-0.16502469590409413,-0.1587345026378182,0.11829228003442088
g166,-0.5538431812949642,-1.1011887729777314,-0.10803833731613093,1.8261837909139698,1.0234314382380698,0.27333722685486483,-1.1490594411636403,1.0111428271901324,-0.21322428719337097,-0.33750187332243686,0.09284135770230284,-0.06672264838721573
g167,1.772375908976875,0.14012316869102381,-1.1850894964483787,-0.509833307216042,-0.06517028744279335,-1.1549459538113624,0.4091429613528272,-0.4474287743077837,-0.7897208541827644,-0.347568366327101,0.4500835557407609,0.4212842876066423
g168,1.1969523136829747,0.0021038255031737285,-0.32885708758964666,-0.8225426788906337,-0.23247666323107663,1.6590136146408874,1.066334715390387,-0.5900024087924177,-0.07400291082116017,-0.3869333119268771,-0.47719501708825135,-0.21791933186583154
g169,-0.8573299480655936,2.5134301857888186,0.408929894380686,-0.7152525990730186,0.03197448333015746,-0.13151306063245344,-0.8150041551829191,0.7359632368294152,0.427813415184262,0.47106780744508336,0.4360381883879852,0.06394151677132591
g170,1.992237473741076,0.22157206012267147,-1.4428221283907976,-0.19736908819620827,0.1963873093340484,-0.3534715623575311,0.3524730384715295,-0.024845806554630506,-0.6298175093189677,-0.0756080075950384,-0.0685778122754831,0.745086624937023
g171,-0.5713114140964821,1.6040161467242249,0.03008994488930254,0.3648185806119476,0.48587739581175293,1.155370607428111,-1.2285020638048785,1.0017851789109335,0.5793294081488022,-1.560823314708069,0.23061654240097884,-0.3983274998140116
g172,-2.237367933226594,0.7221953096890661,1.3226558694856265,1.2028339509055062,-1.2575264030234712,-0.024193524637078398,-0.33907522036901383,-1.3711622101197447,-0.02419314789518353,0.6463540789733413,-0.9592383863932163,-0.8835297785947922
g173,1.2582737355399636,-0.6905599949643098,-0.4464192784188777,1.4318095854473392,0.9783066824854264,-0.33271047659824154,0.18432161443840683,-0.4406189102856854,0.22091664026334512,-0.570342250973356,0.041265621366329386,-0.4573484391322097
g174,-4.054564164333137,-0.8495529828864228,1.5417877979795105,0.9623128724832813,-1.3298439172248284,-1.1405559442503246,-0.7444716695135488,1.058685992623265,-0.5674166278994976,0.4112440711089012,-0.9861557800807276,0.21771123943638873
g175,-4.008523090875184,-0.7884346830792037,-0.7392286022661185,-1.3931502763025307,0.016106967750937395,0.0015153993448525083,0.281142034985715,0.2786337939306162,-0.1352607433580939,0.06773580855417771,-0.3126052739863985,-0.4490836550332482
g176,3.0593705786730845,-1.3868868838558306,-0.15993410919551643,0.43558304075037135,-0.11157916251511066,-0.0047905683482064206,-0.42689080536394713,-0.10678343322313344,0.6035699032142763,-0.2362048676550777,-0.10895557139013279,-0.4475608045047662
g177,-0.8699178013576263,2.6231192601635676,0.04190758552331659,0.005992636294498671,0.4824632938403083,0.030803491744905126,-0.7780396783533108,0.8779574294155084,0.4088174853516835,0.30521593014619336,0.35254326985647827,0.26801572530424184
g178,-2.767259952709887,-2.6851864902765272,-0.4893822850827044,-0.3927256558355655,-0.8386169325159182,-0.4180531718309559,-1.6023902075596244,1.453077564393856,-0.08851399888919292,-0.867367928113881,-0.13385334302293717,-0.23314382572493456
g179,-1.235636508862577,0.4027637396600241,0.6985218916665107,0.42771404898793935,1.7768896574481157,0.5957143705340029,-0.30936543908851333,-0.19816708618202777,1.2688806008251525,-0.7000542883695879,0.14617423788554218,0.636348003806623
g180,-1.235636508862577,0.4027637396600241,0.6985218916665107,0.42771404898793935,1.7768896574481157,0.5957143705340029,-0.30936543908851333,-0.19816708618202777,1.2688806008251525,-0.7000542883695879,0.14617423788554218,0.636348003806623
g181,-0.22104761241632326,-0.3200709736586008,-0.9210420232478457,1.1883226208236821,1.6392922330509707,1.6639414381103266,1.8758152171611155,-0.24481183321620717,-0.7465089782944072,-0.17802447333996957,0.33335021709644863,0.3439308187790502
g182,-2.5036189278677283,-0.8877988678712319,-2.2765637818387967,-0.4192949951107886,1.1277930487977108,-0.13889401088927403,0.6469652851547567,-1.1537191475285336,-1.1473511101051554,0.7318016406404352,0.43381982881114034,-0.19975868853689963
g183,-0.5288656633797377,-0.6292329259522945,0.09255123130244904,0.14076325101667658,-0.5938907929312509,0.4884627176352262,-0.08124761932523517,0.4341730470489547,0.8908626408793189,-0.5664504553307962,-0.37880523994391957,0.27054285702091707
g184,-0.01076516232118882,1.0577179290289127,0.49881451056441073,-1.2119977208185777,0.7203737913304513,0.5096892331543621,-0.9711442158093566,-0.2609931778205723,-1.0100364451648065,-0.3472873333800931,-0.36121683541258665,-0.3417896637095623
g185,-0.5311002848414811,1.1739112751770733,0.8421264027387183,-0.34165345182926476,2.517266724844664,0.7180449212704383,0.8464839243503227,-0.532771145591407,0.035887914827670814,-0.008561072182066476,0.1882530177565932,-0.07626705141899057
g186,-2.4416048048789185,0.3020898077474376,1.3681181109709273,0.8149867613755087,-0.89312794883459,0.3538176196948052,-0.23771470371028694,-1.1360518993330957,-0.3243709897967152,0.16004065152399016,-0.3490049212758154,-0.9518334354548271
g187,-0.721725460536081,-1.054239074931307,-1.682554511516327,-0.5154065955553628,-1.1427571259508134,0.3214675552886794,-0.29775107112045485,0.5173825043064318,0.48548023528606593,-0.4478590368596634,-0.4232614155330138,-0.006243979740499395
g188,-1.1588296899350683,0.136187824482898,1.3689737597681697,0.78256627487337,2.037900288267092,-2.250770455940681,0.12330211468704026,-0.9659632729988783,-0.1892597738621343,-0.2352410298850657,0.4694370303669902,0.22396336158456945
g189,-1.0069703726468704,1.5553601589764405,0.41738568761995987,0.30126384895788344,0.9005090829186375,-0.9470128240083031,0.0813634114532785,-0.6385893041594624,0.5517064626438423,-0.6302678341180994,-0.43159837169094906,0.21298040087731515
g190,-1.3423029125742811,-0.9978556128422273,0.024394495598160783,0.8910726905249676,0.6188291152597023,-0.7897295635682613,-0.5136779688442881,2.0196939465238524,-0.5473666685203485,1.0719260944829467,-0.2355563207304891,0.11226418565745067
g191,-1.2825451313832414,1.2948055686285804,-0.17827042611353466,-1.7644194066886822,1.446682341417115,1.1675063734751552,0.028372736425052086,-1.0337521795561173,-0.09737373015912573,0.3421722547666929,0.2368010983879832,-0.056574473861838934
g192,2.7211111564530825,-1.4499553079922891,0.254924044750764,-0.18489639251085266,0.20435020386103653,-0.48400413628867855,-0.45777643662226786,-1.0213451705899788,0.7460230320010448,-0.47748211343422725,0.0043947000603170305,-0.3281391146735725
g193,-0.5493071003251029,-1.0711125942576374,1.2085062127499442,1.4544133131900416,1.106558617460784,-1.636268976376511,0.34960885653514623,0.6898883169286598,0.9641809107675235,0.9164186142060037,-0.8485210066295605,-0.19946956511734873
g194,-2.0741563878799965,0.9431626516579446,0.8334477022281359,2.1397114805735065,0.1128296524877852,1.3034755095732997,0.4913347227096352,-2.0972669525197163,0.16578385979867485,0.7353681928986863,-0.8042215248234078,-0.13368297075331556
g195,1.4540382343155085,0.40618630320714827,-2.169404654858106,0.5191043364883441,-1.253101758453093,-0.3165787997585632,-0.5240695924442489,-0.2987910644583713,0.16999715150213113,0.32068028740067345,-0.18681464973420012,0.30329896561132025
g196,3.1989050402489063,0.7188716147951417,0.802285877987212,-1.3240770301983944,1.8325979256050022,-0.00985358752447596,0.7151920241567677,0.53510001383795,-0.9841331084705986,0.16781787987315944,-0.3417002947279911,0.8090397515488102
g197,-2.798019593852875,1.4424473366717936,-0.2619112880203932,-0.5506542041015763,0.6534506311253742,-0.4636985412670621,0.598983982758545,-0.30591138004229734,0.4482760611760765,0.5733208229842097,-0.44409728902799583,-0.4492322018627947
g198,-1.235636508862577,0.4027637396600241,0.6985218916665107,0.42771404898793935,1.7768896574481157,0.5957143705340029,-0.30936543908851333,-0.19816708618202777,1.2688806008251525,-0.7000542883695879,0.14617423788554218,0.636348003806623
g199,1.2531529976793976,1.1390130940605439,-0.6828398643940463,-1.246422336225224,1.3935948908003515,-0.8207708733415076,0.794802621346913,0.006707780029542615,0.4243733241855831,1.541098793690301,-0.10197412706200054,-0.4323931438786328
